S,E,累计确诊,治愈人数,死亡人数
7028298685.500147,57408925.7803579,1877626.6209459093,490919482.0445958,6699459.053961454
7028298356.31978,57323407.87017377,1874829.6568520272,491007266.58998424,6700318.563217868
7028298027.629785,57238017.34979843,1872036.859192024,491094920.36910707,6701176.792125729
7028297699.42943,57152754.02946862,1869248.2217594679,491182443.57675725,6702033.742592278
7028297371.717987,57067617.71970371,1866463.7383571723,491269836.4074377,6702889.416521916
7028297044.494727,56982608.23130536,1863683.4027971823,491357099.0553614,6703743.815816208
7028296717.758924,56897725.37535705,1860907.2089007604,491444231.71445215,6704596.942373885
7028296391.50985,56812968.96322367,1858135.1504983732,491531234.5783448,6705448.79809085
7028296065.74678,56728338.80655113,1855367.221429678,491618107.840386,6706299.384860182
7028295740.468992,56643834.71726588,1852603.415543508,491704851.693634,6707148.70457214
7028295415.675761,56559456.507574566,1849843.72669786,491791466.3308597,6707996.759114168
7028295091.366366,56475203.989963554,1847088.1487598799,491877951.9445469,6708843.550370896
7028294767.540087,56391076.97719854,1844336.675605849,491964308.7268925,6709689.080224149
7028294444.196202,56307075.282324135,1841589.3011211709,492050536.8698071,6710533.350552948
7028294121.333995,56223198.71866343,1838846.0192003576,492136636.5649157,6711376.363233515
7028293798.952746,56139447.09981761,1836106.823747016,492222608.0035575,6712218.120139277
7028293477.051741,56055820.239665516,1833371.7086738343,492308451.3767869,6713058.62314087
7028293155.630262,55972317.952363245,1830640.6679025684,492394166.87537354,6713897.874106144
7028292834.687597,55888940.052343726,1827913.695364029,492479754.68980306,6714735.874900166
7028292514.223031,55805686.35431632,1825190.784998067,492565215.0102772,6715572.627385226
7028292194.235852,55722556.67326639,1822471.930753561,492650548.0267145,6716408.133420839
7028291874.72535,55639550.82445491,1819757.1265884035,492735753.92875046,6717242.39486375
7028291555.690814,55556668.623418055,1817046.3664694875,492820832.9057382,6718075.413567938
7028291237.131535,55473909.88596677,1814339.644372693,492905785.14674866,6718907.19138462
7028290919.046804,55391274.42818637,1811636.9542828735,492990610.8405713,6719737.730162256
7028290601.435917,55308762.06643615,1808938.2901938432,493075310.17571414,6720567.031746553
7028290284.298165,55226372.61734895,1806243.646108363,493159883.34040457,6721395.097980468
7028289967.632845,55144105.89783075,1803553.0160381277,493244330.52258956,6722221.930704211
7028289651.439252,55061961.72506029,1800866.3940037522,493328651.9099361,6723047.531755254
7028289335.716684,54979939.91648864,1798183.7740347583,493412847.6898315,6723871.902968329
7028289020.464439,54898040.28983878,1795505.150169562,493496918.0493841,6724695.046175438
7028288705.681817,54816262.66310525,1792830.5164554599,493580863.17542356,6725516.96320585
7028288391.368117,54734606.854553685,1790159.866948615,493664683.254501,6726337.655886112
7028288077.522642,54653072.68272044,1787493.1957140455,493748378.47288984,6727157.12604005
7028287764.144694,54571659.96641218,1784830.4968256098,493831949.01658595,6727975.375488771
7028287451.233577,54490368.52470549,1782171.7643659944,493915395.07130814,6728792.406050673
7028287138.788594,54409198.17694647,1779516.9924267002,493998716.82249856,6729608.219541441
7028286826.8090515,54328148.7427503,1776866.1751080297,494081914.4553232,6730422.817774058
7028286515.294256,54247220.04200089,1774219.3065190737,494164988.15467215,6731236.202558806
7028286204.243516,54166411.89485045,1771576.3807776978,494247938.10516006,6732048.37570327
7028285893.656138,54085724.121719085,1768937.3920105305,494330764.4911266,6732859.339012342
7028285583.531434,54005156.54329442,1766302.3343529492,494413467.49663687,6733669.094288225
7028285273.868714,53924708.980531186,1763671.201949067,494496047.30548173,6734477.64333044
7028284964.66729,53844381.25465082,1761043.9889517205,494578504.10117835,6735284.987935824
7028284655.926474,53764173.18714107,1758420.6895224566,494660838.0669704,6736091.129898541
7028284347.64558,53684084.59975561,1755801.2978315186,494743049.3858287,6736896.071010077
7028284039.823924,53604115.31451362,1753185.8080578344,494825138.2404514,6737699.8130592555
7028283732.460821,53524265.153699435,1750574.2143890033,494907104.81326467,6738502.357832232
7028283425.555588,53444533.93986208,1747966.5110212825,494988949.2864227,6739303.7071124995
7028283119.107542,53364921.49581494,1745362.692159575,495070671.8418086,6740103.862680899
7028282813.116003,53285427.64463534,1742762.7520174156,495152272.66103435,6740902.826315615
7028282507.580291,53206052.20966415,1740166.6848169598,495233751.9254414,6741700.599792186
7028282202.499726,53126795.0145054,1737574.4847889692,495315109.81610113,6742497.184883502
7028281897.8736315,53047655.88302588,1734986.1461727996,495396346.5138153,6743292.583359815
7028281593.701329,52968634.63935474,1732401.663216388,495477462.1991161,6744086.79698874
7028281289.982143,52889731.10788314,1729821.03017624,495558457.05226696,6744879.827535256
7028280986.7154,52810945.11326381,1727244.2413174165,495639331.25326276,6745671.676761716
7028280683.900423,52732276.48041069,1724671.2909135218,495720084.98183024,6746462.346427846
7028280381.536541,52653725.03449853,1722102.1732466898,495800718.4174284,6747251.838290752
7028280079.623081,52575290.600962505,1719536.8826075725,495881231.7392489,6748040.154104921
7028279778.159373,52496973.00549783,1716975.4132953263,495961625.1262165,6748827.295622228
7028279477.144747,52418772.07405936,1714417.7596175997,496041898.7569894,6749613.264591937
7028279176.578533,52340687.63286123,1711863.915890521,496122052.8099598,6750398.062760707
7028278876.460064,52262719.50837643,1709313.8764386848,496202087.46325403,6751181.691872596
7028278576.788672,52184867.52733645,1706767.6355951405,496282002.894733,6751964.153669061
7028278277.563692,52107131.51673088,1704225.187701379,496361799.2819929,6752745.449888969
7028277978.784458,52029511.30380705,1701686.52710732,496441476.8023652,6753525.582268593
7028277680.450307,51952006.7160696,1699151.6481713,496521035.6329172,6754304.552541622
7028277382.560575,51874617.58128014,1696620.5452600594,496600475.95045257,6755082.362439161
7028277085.114599,51797343.72745685,1694093.2127487299,496679797.93151146,6755859.013689738
7028276788.111721,51720184.982874095,1691569.645020822,496759001.7523712,6756634.508019304
7028276491.551279,51643141.17606205,1689049.8364682132,496838087.58904636,6757408.847151241
7028276195.432613,51566212.1358063,1686533.7814911348,496917055.6172894,6758182.032806363
7028275899.755067,51489397.691147506,1684021.4744981595,496995906.01259106,6758954.06670292
7028275604.5179825,51412697.67138097,1681512.9099061892,497074638.95018053,6759724.950556602
7028275309.720703,51336111.906056285,1679008.0821404427,497153254.605026,6760494.686080546
7028275015.362575,51259640.224976964,1676506.985634443,497231753.1518351,6761263.274985335
7028274721.442943,51183282.45820003,1674009.6148300047,497310134.76505506,6762030.718979003
7028274427.961153,51107038.43603567,1671515.964177223,497388399.6188734,6762797.019767041
7028274134.916554,51030907.98904684,1669026.0281344592,497466547.8872181,6763562.1790524
7028273842.3084955,50954890.948048905,1666539.8011683305,497544579.7437581,6764326.1985354945
7028273550.136326,50878987.144109234,1664057.2777536963,497622495.36190355,6765089.079914203
7028273258.399396,50803196.40854686,1661578.4523736464,497700294.91480637,6765850.824883877
7028272967.097057,50727518.57293207,1659103.319519489,497777978.5753605,6766611.4351373445
7028272676.2286625,50651953.469086066,1656631.873690738,497855546.5162023,6767370.912364908
7028272385.793566,50576500.92908056,1654164.1093951012,497932998.909711,6768129.258254353
7028272095.791121,50501160.785237424,1651700.0211484672,498010335.92800915,6768886.474490954
7028271806.220683,50425932.870128304,1649239.6034748948,498087557.7429628,6769642.562757471
7028271517.08161,50350817.01657425,1646782.850906599,498164664.5261819,6770397.524734159
7028271228.373258,50275813.05764534,1644329.7579839407,498241656.4490209,6771151.362098771
7028270940.094985,50200920.826660335,1641880.3192554128,498318533.682579,6771904.076526559
7028270652.246152,50126140.15718626,1639434.5292776295,498395296.3977004,6772655.66969028
7028270364.8261175,50051470.883038096,1636992.3826153132,498471944.764975,6773406.143260201
7028270077.834244,49976912.838278346,1634553.873841283,498548478.9547384,6774155.498904099
7028269791.269893,49902465.85721672,1632118.9975364422,498624899.1370725,6774903.738287265
7028269505.132427,49828129.77440974,1629687.7482897674,498701205.481806,6775650.8630725145
7028269219.421212,49753904.42466037,1627260.1206982946,498777398.1585144,6776396.874920181
7028268934.135612,49679789.64301766,1624836.1093671084,498853477.3365207,6777141.775488128
7028268649.274992,49605785.26477637,1622415.7089093304,498929443.18489563,6777885.566431747
7028268364.83872,49531891.12547663,1619998.9139461059,499005295.87245816,6778628.249403965
7028268080.826164,49458107.06090353,1617585.7191065932,499081035.5677757,6779369.826055246
7028267797.236692,49384432.90708678,1615176.1190279508,499156662.43916464,6780110.298033597
7028267514.0696745,49310868.50030036,1612770.108355326,499232176.6546905,6780849.666984568
7028267231.324481,49237413.67706213,1610367.681741843,499307578.38216853,6781587.9345512595
7028266949.000484,49164068.27413348,1607968.8338485905,499382867.789164,6782325.102374323
7028266667.097056,49090832.12851897,1605573.5593446104,499458045.0429926,6783061.172091966
7028266385.613571,49017705.077465944,1603181.8529068858,499533110.31072074,6783796.1453399565
7028266104.549402,48944686.95846421,1600793.7092203288,499608063.759166,6784530.023751627
7028265823.903926,48871777.60924564,1598409.1229777692,499682905.55489737,6785262.808957874
7028265543.6765175,48798976.86778383,1596028.0888799427,499757635.8642358,6785994.502587167
7028265263.866555,48726284.572293736,1593650.6016354784,499832254.8532545,6786725.106265548
7028264984.473416,48653700.56123131,1591276.6559608881,499906762.6877792,6787454.621616638
7028264705.49648,48581224.673293136,1588906.2465805537,499981159.5333887,6788183.05026164
7028264426.935126,48508856.7474161,1586539.3682267158,500055445.5554151,6788910.39381934
7028264148.788736,48436596.62277701,1584176.0156394623,500129620.91894424,6789636.6539061135
7028263871.056692,48364444.13879222,1581816.183566716,500203685.78881603,6790361.832135929
7028263593.738377,48292399.1351173,1579459.8667642237,500277640.3296249,6791085.93012035
7028263316.833173,48220461.45164669,1577107.059995544,500351484.70571995,6791808.949468539
7028263040.340466,48148630.92851332,1574757.7580320355,500425219.0812056,6792530.891787263
7028262764.25964,48076907.40608825,1572411.9556528465,500498843.6199417,6793251.758680893
7028262488.590083,48005290.72498033,1570069.6476449012,500572358.48554415,6793971.551751412
7028262213.331182,47933780.72603586,1567730.8288028901,500645763.84138495,6794690.2725984175
7028261938.482325,47862377.25033821,1565395.4939292576,500719059.8505929,6795407.922819122
7028261664.0429,47791080.13920747,1563063.6378341904,500792246.6760537,6796124.504008359
7028261390.012299,47719889.234200105,1560735.255335606,500865324.48041046,6796840.017758588
7028261116.389912,47648804.37710861,1558410.3412591412,500938293.42606395,6797554.465659896
7028260843.175131,47577825.40996115,1556088.890438141,501011153.6751731,6798267.849299999
7028260570.367349,47506952.1750212,1553770.8977136468,501083905.38965523,6798980.17026425
7028260297.96596,47436184.51478721,1551456.3579343844,501156548.7311865,6799691.430135639
7028260025.970357,47365522.27199225,1549145.2659567534,501229083.86120224,6800401.630494801
7028259754.379937,47294965.28960365,1546837.6166448155,501301510.9408972,6801110.772920013
7028259483.194097,47224513.41082267,1544533.4048702833,501373830.1312262,6801818.858987203
7028259212.412232,47154166.47908413,1542232.625512508,501446041.5929041,6802525.89026995
7028258942.033743,47083924.33805609,1539935.2734584687,501518145.48640645,6803231.86833949
7028258672.058026,47013786.83163947,1537641.3436027616,501590141.9719697,6803936.794764718
7028258402.484484,46943753.80396773,1535350.8308475877,501662031.2095918,6804640.671112193
7028258133.312515,46873825.09940651,1533063.7301027416,501733813.3590321,6805343.498946138
7028257864.541523,46804000.56255329,1530780.0362856009,501805488.57981205,6806045.279828448
7028257596.17091,46734280.03823703,1528499.744321114,501877057.03121555,6806746.015318691
7028257328.200079,46664663.371517844,1526222.8491417891,501948518.8722892,6807445.7069741115
7028257060.628435,46595150.40768666,1523949.3456876837,502019874.26184255,6808144.356349634
7028256793.455383,46525740.992264844,1521679.2289063921,502091123.3584488,6808841.964997867
7028256526.68033,46456434.9710039,1519412.493753035,502162266.3204448,6809538.534469107
7028256260.302683,46387232.18988507,1517149.1351902485,502233303.30593157,6810234.06631134
7028255994.321849,46318132.49511907,1514889.1481881717,502304234.47277457,6810928.562070247
7028255728.737237,46249135.73314568,1512632.527724437,502375059.97860414,6811622.023289205
7028255463.548258,46180241.75063342,1510379.2687841577,502445779.9808159,6812314.451509293
7028255198.754321,46111450.39447924,1508129.366359918,502516394.6365708,6813005.848269296
7028254934.354839,46042761.511808135,1505882.8154517605,502586904.1027959,6813696.215105703
7028254670.349224,45974174.94997284,1503639.611067177,502657308.5361843,6814385.553552718
7028254406.736889,45905690.55655347,1501399.7482210952,502727608.09319586,6815073.865142257
7028254143.517247,45837308.17935719,1499163.2219358692,502797802.9300573,6815761.151403955
7028253880.689714,45769027.66641789,1496930.0272412677,502867893.20276254,6816447.413865169
7028253618.253707,45700848.8659958,1494700.1591744635,502937879.0670733,6817132.654050979
7028253356.208641,45632771.62657722,1492473.612780022,503007760.67851907,6817816.873484194
7028253094.553934,45564795.79687413,1490250.3831098902,503077538.19239783,6818500.073685357
7028252833.289005,45496921.225823864,1488030.465223386,503147211.7637761,6819182.256172743
7028252572.413274,45429147.762588814,1485813.854187187,503216781.5474896,6819863.422462366
7028252311.926159,45361475.256556034,1483600.5450753197,503286247.6981431,6820543.574067981
7028252051.827083,45293903.55733695,1481390.5329691486,503355610.37011135,6821222.71250109
7028251792.115467,45226432.514767006,1479183.8129573646,503424869.71753895,6821900.839270943
7028251532.790734,45159061.97890534,1476980.3801359753,503494025.89434105,6822577.95588454
7028251273.852308,45091791.80003444,1474780.229608293,503563079.0542034,6823254.063846638
7028251015.299614,45024621.82865982,1472583.356484924,503632029.3505828,6823929.1646597525
7028250757.132076,44957551.91550968,1470389.7558837587,503700876.9367075,6824603.259824159
7028250499.349121,44890581.911534585,1468199.4229299594,503769621.96557754,6825276.350837899
7028250241.950176,44823711.66790713,1466012.3527559503,503838264.589965,6825948.439196785
7028249984.9346695,44756941.036021605,1463828.5405014066,503906804.9624144,6826619.526394397
7028249728.30203,44690269.86749366,1461647.9813132433,503975243.235243,6827289.613922092
7028249472.051685,44623698.01415999,1459470.670345605,504043579.5605412,6827958.703269007
7028249216.183068,44557225.328077994,1457296.6027598542,504111814.0901728,6828626.795922058
7028248960.695609,44490851.66152546,1455125.773724562,504179946.9757755,6829293.893365948
7028248705.58874,44424576.86700021,1452958.178415496,504247978.3687609,6829959.9970831685
7028248450.861896,44358400.7972198,1450793.81201561,504315908.4203152,6830625.108554001
7028248196.514508,44292323.305121176,1448632.669715034,504383737.2813994,6831289.229256523
7028247942.546013,44226344.24386037,1446474.7467110625,504451465.10274965,6831952.360666609
7028247688.955845,44160463.466812134,1444320.038208144,504519092.03487736,6832614.504257938
7028247435.743441,44094680.82756965,1442168.5394178708,504586618.22806996,6833275.661501991
7028247182.908238,44028996.17994419,1440020.2455589685,504654043.8323909,6833935.8338680575
7028246930.449676,43963409.37796478,1437875.1518572844,504721368.9976801,6834595.022823239
7028246678.36719,43897920.27587791,1435733.2535457779,504788593.8735543,6835253.229832451
7028246426.660223,43832528.72814717,1433594.5458645094,504855718.6094073,6835910.456358427
7028246175.328215,43767234.58945296,1431459.02406063,504922743.35441047,6836566.703861722
7028245924.370606,43702037.71469214,1429326.6833883706,504989668.2575129,6837221.973800714
7028245673.78684,43636937.95897772,1427197.5191090314,505056493.46744186,6837876.267631611
7028245423.57636,43571935.177638546,1425071.5264909717,505123219.13270295,6838529.586808449
7028245173.738608,43507029.22621896,1422948.700809599,505189845.40158063,6839181.9327831
7028244924.273031,43442219.9604785,1420829.037347359,505256372.4221385,6839833.307005272
7028244675.179073,43377507.23639156,1418712.5313937243,505322800.3422196,6840483.710922515
7028244426.456182,43312890.91014708,1416599.1782451847,505389129.30944663,6841133.145980221
7028244178.103803,43248370.83814822,1414488.9732052367,505455359.4712225,6841781.61362163
7028243930.121386,43183946.87701206,1412381.9115843726,505521490.97473055,6842429.115287831
7028243682.508379,43119618.88356925,1410277.9887000704,505587523.96693474,6843075.652417768
7028243435.264232,43055386.714863725,1408177.199876783,505653458.5945803,6843721.22644824
7028243188.388395,42991250.22815236,1406079.5404459285,505719295.00419366,6844365.838813906
7028242941.880321,42927209.28090466,1403985.0057458791,505785033.34208316,6845009.490947288
7028242695.739459,42863263.73080246,1401893.5911219516,505850673.7543391,6845652.184278776
7028242449.965264,42799413.4357396,1399805.2919263958,505916216.3868342,6846293.920236626
7028242204.55719,42735658.25382158,1397720.1035183857,505981661.3852238,6846934.700246968
7028241959.514691,42671998.0433653,1395638.0212640078,506047008.8949464,6847574.525733808
7028241714.837223,42608432.66289868,1393559.0405362519,506112259.06122375,6848213.3981190305
7028241470.524241,42544961.97116042,1391483.1567149998,506177412.0290613,6848851.318822401
7028241226.575204,42481585.827099614,1389410.365187016,506242467.94324857,6849488.289261571
7028240982.989568,42418304.08987549,1387340.6613459368,506307426.94835925,6850124.310852081
7028240739.766792,42355116.61885706,1385274.04059226,506372289.18875176,6850759.38500736
7028240496.906337,42292023.27362285,1383210.4983333354,506437054.8085695,6851393.513138735
7028240254.4076605,42229023.913960524,1381150.0299833538,506501723.9517411,6852026.696655428
7028240012.270226,42166118.39986664,1379092.6309633374,506566296.7619808,6852658.936964563
7028239770.493493,42103306.5915463,1377038.296701129,506630773.3827888,6853290.2354711685
7028239529.076926,42040588.349412836,1374987.0226313828,506695153.95745146,6853920.593578179
7028239288.019989,41977963.53408753,1372938.8041955533,506759438.6290418,6854550.01268644
7028239047.3221445,41915432.00639928,1370893.6368418853,506823627.5404196,6855178.494194708
7028238806.982859,41852993.6273843,1368851.5160254044,506887720.8342319,6855806.039499659
7028238567.001597,41790648.25828579,1366812.4372079063,506951718.6529133,6856432.649995887
7028238327.377827,41728395.76055367,1364776.395857947,507015621.13868606,6857058.327075907
7028238088.111014,41666235.995844245,1362743.3874508326,507079428.4335608,6857683.072130163
7028237849.200628,41604168.82601988,1360713.4074686095,507143140.67933637,6858306.886547026
7028237610.646138,41542194.113148734,1358686.451400054,507206758.0176006,6858929.771712799
7028237372.447013,41480311.71950442,1356662.5147406624,507270280.58973026,6859551.729011718
7028237134.602724,41418521.50756572,1354641.592992641,507333708.5368916,6860172.759825961
7028236897.112742,41356823.340016276,1352623.6816648964,507397042.00004053,6860792.865535644
7028236659.976541,41295217.079744264,1350608.7762730252,507460281.11992306,6861412.047518828
7028236423.193591,41233702.58984212,1348596.8723393036,507523426.03707546,6862030.307151522
7028236186.763369,41172279.733606204,1346587.9653926785,507586476.8918247,6862647.645807683
7028235950.685347,41110948.37453654,1344582.050968757,507649433.8242888,6863264.064859224
7028235714.959001,41049708.376336455,1342579.1246097959,507712296.9743768,6863879.565676012
7028235479.583807,40988559.60291234,1340579.1818646928,507775066.4817896,6864494.149625876
7028235244.559243,40927501.91837328,1338582.218288976,507837742.48601985,6865107.818074605
7028235009.884786,40866535.187030815,1336588.229444794,507900325.1263524,6865720.572385956
7028234775.559914,40805659.2733986,1334597.210900906,507962814.5418648,6866332.413921651
7028234541.584106,40744874.04219212,1332609.1582326724,508025210.8714272,6866943.344041388
7028234307.956843,40684179.35832836,1330624.0670220444,508087514.25370294,6867553.364102835
7028234074.677606,40623575.08692555,1328641.9328575549,508149724.8271489,6868162.47546164
7028233841.745875,40563061.093302846,1326662.7513343077,508211842.7300157,6868770.679471432
7028233609.161134,40502637.24298002,1324686.5180539684,508273868.1003479,6869377.977483823
7028233376.922865,40442303.40167717,1322713.2286247546,508335801.0759844,6869984.370848411
7028233145.030552,40382059.43531442,1320742.878661426,508397641.79455906,6870589.860912784
7028232913.48368,40321905.21001162,1318775.4637852747,508459390.3935004,6871194.449022523
7028232682.2817335,40261840.59208805,1316810.979624115,508521047.01003236,6871798.136521204
7028232451.4242,40201865.448062144,1314849.4218122747,508582611.7811744,6872400.924750403
7028232220.910565,40141979.64465115,1312890.7859905849,508644084.8437421,6873002.815049694
7028231990.740318,40082183.048770875,1310935.0678063694,508705466.33434683,6873603.80875666
7028231760.912947,40022475.52753536,1308982.2629134369,508766756.38939685,6874203.907206888
7028231531.427939,39962856.94825659,1307032.3669720695,508827955.145097,6874803.111733979
7028231302.284787,39903327.17844423,1305085.3756490143,508889062.73744935,6875401.423669543
7028231073.48298,39843886.08580529,1303141.284617473,508950079.30225325,6875998.844343211
7028230845.02201,39784533.538243845,1301200.0895570929,509011004.9751058,6876595.375082629
7028230616.901369,39725269.40386075,1299261.786153957,509071839.89140224,6877191.017213468
7028230389.12055,39666093.550953336,1297326.3701005743,509132584.186336,6877785.772059425
7028230161.679048,39607005.84801512,1295393.8370958704,509193237.99489903,6878379.640942222
7028229934.576355,39548006.16373553,1293464.1828451778,509253801.4518824,6878972.625181615
7028229707.811968,39489094.36699958,1291537.4030602267,509314274.6918763,6879564.726095393
7028229481.385383,39430270.3268876,1289613.4934591348,509374657.84927034,6880155.944999382
7028229255.296096,39371533.91267495,1287692.4497663989,509434951.05825406,6880746.283207447
7028229029.543606,39312884.99383171,1285774.267712884,509495154.45281714,6881335.742031498
7028228804.12741,39254323.4400224,1283858.9430358147,509555268.16674954,6881924.322781488
7028228579.047008,39195849.121105716,1281946.4714787656,509615292.33364195,6882512.026765422
7028228354.301898,39137461.90713418,1280036.8487916521,509675227.0868861,6883098.855289353
7028228129.8915825,39079161.668353915,1278130.0707307202,509735072.5596751,6883684.809657391
7028227905.815561,39020948.27520431,1276226.1330585377,509794828.88500345,6884269.891171703
7028227682.073338,38962821.59831776,1274325.0315439845,509854496.1956677,6884854.101132515
7028227458.664413,38904781.50851937,1272426.7619622434,509914074.6242665,6885437.440838116
7028227235.588292,38846827.87682666,1270531.3200947903,509973564.303201,6886019.911584864
7028227012.844479,38788960.5744493,1268638.7017293856,510032965.36467516,6886601.514667183
7028226790.432477,38731179.472788796,1266748.9026600644,510092277.94069594,6887182.2513775695
7028226568.351793,38673484.443438224,1264861.9186871264,510151502.1630737,6887762.123006594
7028226346.601934,38615875.35818194,1262977.745617128,510210638.16342247,6888341.130842907
7028226125.182407,38558352.088995285,1261096.3792628718,510269686.0731602,6888919.276173238
7028225904.09272,38500914.508044325,1259217.8154433982,510328646.023509,6889496.560282397
7028225683.33238,38443562.48768553,1257342.0499839752,510387518.1454957,6890072.984453285
7028225462.900899,38386295.900465526,1255469.07871609,510446302.5699518,6890648.5499668885
7028225242.797785,38329114.61912079,1253598.897477439,510504999.42751384,6891223.258102288
7028225023.02255,38272018.51657738,1251731.502111919,510563608.84862393,6891797.110136655
7028224803.574704,38215007.46595064,1249866.888469618,510622130.9635298,6892370.1073452635
7028224584.453761,38158081.340544924,1248005.0524068058,510680565.90228516,6892942.251001485
7028224365.659233,38101240.01385333,1246145.9897859246,510738913.79475,6893513.542376793
7028224147.190635,38044483.35955738,1244289.6964755799,510797174.7705908,6894083.98274077
7028223929.04748,37987811.251526795,1242436.168350532,510855348.95928097,6894653.573361105
7028223711.229283,37931223.56381915,1240585.4012916856,510913436.49010104,6895222.3155036
7028223493.735562,37874720.170679644,1238737.3911860818,510971437.492139,6895790.21043217
7028223276.565832,37818300.9465408,1236892.1339268882,511029352.0942904,6896357.259408848
7028223059.719611,37761965.766022205,1235049.6254133903,511087180.4252589,6896923.463693788
7028222843.196417,37705714.50393019,1233209.861550982,511144922.6135564,6897488.824545265
7028222626.995768,37649547.03525759,1231372.8382511565,511202578.7875034,6898053.343219682
7028222411.117184,37593463.23518346,1229538.5514314976,511260149.0752293,6898617.020971566
7028222195.560185,37537462.97907278,1227706.99701567,511317633.60467243,6899179.859053582
7028221980.324293,37481546.14247619,1225878.170933411,511375032.50358075,6899741.858716522
7028221765.409029,37425712.60112973,1224052.069120521,511432345.8995118,6900303.02120932
7028221550.813914,37369962.230954535,1222228.6875188544,511489573.91983324,6900863.347779047
7028221336.538473,37314294.908056565,1220408.0220763108,511546716.69172287,6901422.839670916
7028221122.58223,37258710.50872635,1218590.0687468261,511603774.34216905,6901981.4981282875
7028220908.944707,37203208.909438685,1216774.823490363,511660746.99797106,6902539.324392667
7028220695.625431,37147789.986852385,1214962.2822729026,511717634.78573924,6903096.319703713
7028220482.623928,37092453.61780999,1213152.4410664346,511774437.8318953,6903652.485299236
7028220269.939725,37037199.6793375,1211345.2958489498,511831156.26267266,6904207.822415203
7028220057.572349,36982028.04864411,1209540.84260443,511887790.20411676,6904762.3322857395
7028219845.521327,36926938.60312191,1207739.0773228388,511944339.7820852,6905316.016143133
7028219633.786188,36871931.22034563,1205939.9960001141,512000805.1222481,6905868.875217835
7028219422.366463,36817005.778072394,1204143.5946381579,512057186.3500885,6906420.910738465
7028219211.26168,36762162.1542414,1202349.869244828,512113483.59090227,6906972.123931812
7028219000.471371,36707400.22697367,1200558.8158339285,512169696.96979886,6907522.516022836
7028218789.995067,36652719.874571785,1198770.4304252025,512225826.61170125,6908072.088234674
7028218579.8323,36598120.97551962,1196984.7090443212,512281872.6413464,6908620.841788641
7028218369.982605,36543603.408482045,1195201.6477228766,512337835.18328536,6909168.777904231
7028218160.445514,36489167.052304685,1193421.242498372,512393714.3618837,6909715.897799124
7028217951.220561,36434811.78601364,1191643.4894142135,512449510.3013218,6910262.202689184
7028217742.3072815,36380537.48881522,1189868.3845197004,512505223.125595,6910807.693788464
7028217533.705212,36326344.04009566,1188095.923870018,512560852.9585138,6911352.37230921
7028217325.413887,36272231.31942087,1186326.1035262274,512616399.9237045,6911896.239461861
7028217117.432845,36218199.20653616,1184558.9195552573,512671864.1446091,6912439.296455052
7028216909.761623,36164247.58136599,1182794.368029895,512727245.74448574,6912981.54449562
7028216702.39976,36110376.324013665,1181032.4450287784,512782544.846409,6913522.984788602
7028216495.346795,36056585.31476111,1179273.1466363862,512837761.5732701,6914063.6185372425
7028216288.602268,36002874.43406857,1177516.46894303,512892896.0477771,6914603.446942991
7028216082.16572,35949243.562574364,1175762.4080448458,512947948.39245546,6915142.471205507
7028215876.036691,35895692.58109462,1174010.9600437842,513002918.729648,6915680.692522666
7028215670.214724,35842221.370623015,1172262.1210476027,513057807.1815153,6916218.112090558
7028215464.69936,35788829.81233047,1170515.8871698568,513112613.87003595,6916754.731103488
7028215259.490144,35735517.78756495,1168772.2545298915,513167338.9170069,6917290.550753987
7028215054.586619,35682285.17785115,1167031.2192528325,513221982.44404364,6917825.572232807
7028214849.988331,35629131.86489025,1165292.7774695773,513276544.57258046,6918359.796728925
7028214645.694823,35576057.730559655,1163556.9253167873,513331025.42387086,6918893.225429549
7028214441.705643,35523062.65691273,1161823.6589368787,513385425.1189876,6919425.859520118
7028214238.020336,35470146.526178524,1160092.9744780138,513439743.7788232,6919957.700184304
7028214034.638451,35417309.22076154,1158364.8680940932,513493981.52408993,6920488.748604017
7028213831.559534,35364550.62324144,1156639.3359447464,513548138.4753204,6921019.005959407
7028213628.783135,35311870.61637281,1154916.3741953238,513602214.75286764,6921548.473428865
7028213426.308804,35259269.083084874,1153195.9790168877,513656210.47690535,6922077.152189025
7028213224.136089,35206745.90648126,1151478.1465862044,513710125.7674282,6922605.043414771
7028213022.264543,35154300.969839714,1149762.8730857354,513763960.74425226,6923132.148279236
7028212820.693715,35101934.156611875,1148050.1547036285,513817715.5270149,6923658.467953805
7028212619.423159,35049645.35042297,1146339.9876337103,513871390.2351755,6924184.003608119
7028212418.452427,34997434.43507161,1144632.3680754765,513924984.9880153,6924708.756410075
7028212217.781072,34945301.294529475,1142927.2922340848,513978499.904638,6925232.727525832
7028212017.4086485,34893245.812941104,1141224.7563203457,514031935.10396975,6925755.918119811
7028211817.334711,34841267.87462361,1139524.7565507137,514085290.70475966,6926278.3293547
7028211617.558815,34789367.36406643,1137827.28914728,514138566.8255798,6926799.962391451
7028211418.080516,34737544.16593106,1136132.3503377629,514191763.5848259,6927320.818389291
7028211218.899371,34685798.16505083,1134439.9363555002,514244881.1007169,6927840.8985057175
7028211020.014937,34634129.2464306,1132750.043439441,514297919.491296,6928360.203896505
7028210821.426773,34582537.29524655,1131062.6678341362,514350878.8744304,6928878.735715706
7028210623.134437,34531022.19684589,1129377.8057897317,514403759.3678118,6929396.495115655
